GeneName,RNA_CDK8i_1,RNA_CDK8i_2,RNA_CDK8i_3,RNA_M12e2_1,RNA_M12e2_2,RNA_M12e2_3,RNA_M12WT_1,RNA_M12WT_2,RNA_M12WT_3,RNA_Veh_1,RNA_Veh_2,RNA_Veh_3
ENSG00000270332,0.105152607,0.088349896,0.088200935,0.093211697,0.085690235,0.113968315,0.083215121,0.164900326,0.134087921,0.094752644,0.099100405,0.097911697
ENSG00000136824,8.596971793,9.566020664,9.70788468,9.601712948,12.56783146,14.83354274,11.61649388,11.36978158,12.0605235,8.689180198,9.617319386,10.42047822
ENSG00000136783,4.052873406,3.838510875,3.154998788,5.017457626,4.783829682,5.430527758,4.31381924,4.44786855,5.371918124,4.419796863,4.17100837,4.081399994
ENSG00000165028,0,0.057233773,0.056098416,0.034323132,0.070531399,0.182728239,0.051370605,0.209763016,0.069490588,0.115290516,0.069333883,0.09786032
ENSG00000165029,0.152032639,0.142776833,0.104958406,0.457755662,0.429722649,0.624785684,0.190582682,0.147591846,0.133348458,0.185285065,0.103777245,0.093894175
ENSG00000070214,5.860794869,6.325164624,6.289296025,7.423421502,7.928717953,9.577868786,8.226025134,8.089504979,8.426693763,6.574699238,6.594455361,7.236748569
ENSG00000106701,0.879769139,1.120722696,1.169001932,1.335870741,1.524198037,1.963408178,1.748264905,1.615081779,1.789022056,1.166279075,1.042708029,1.132918732
ENSG00000229419,3.001275861,3.216391123,3.254536282,2.698981173,3.136683667,4.267079695,4.398566848,3.989250287,4.681131069,3.077338276,3.033753436,3.026776365
ENSG00000106692,4.457866896,4.447979134,4.559780805,3.885774212,4.834013296,6.099100986,4.945124274,5.076580993,5.360958313,3.669470204,3.891795778,3.711768722
ENSG00000095209,5.328027337,7.1405216,6.751042064,6.521037404,7.049168543,7.892110023,7.366414952,7.182279162,7.330987406,5.594286379,6.072504602,6.986930745
ENSG00000228366,5.010367171,3.395079518,6.146368219,4.330365349,5.229860259,6.691864665,6.519055083,5.107217825,6.921516755,3.827785745,4.481167215,4.819471594
ENSG00000232486,3.532061836,3.943486935,3.764862882,2.933104792,4.30747195,5.589051749,5.623371721,4.473536731,4.865725802,3.572075818,4.045110771,4.192303552
ENSG00000228143,1.644107575,1.244406057,1.734947311,4.181691695,2.577916579,2.677707795,2.375072624,2.031379708,2.604999995,1.080476527,1.975335446,1.88010561
ENSG00000148143,1.410108353,1.508999552,1.387869504,1.024469465,1.058868528,1.390070164,1.329467405,1.329212058,1.444490453,1.308360211,1.204723014,1.214874129
ENSG00000225531,15.93523567,15.56052046,14.95853874,16.30475877,21.91523778,17.27120247,22.66352713,22.71785258,20.03473693,12.4862476,14.16876412,13.44914919
ENSG00000226535,8.288510881,9.988191809,10.57495973,7.262666043,9.236488514,8.472576461,9.394578232,8.505956684,12.02182767,8.621723993,11.60285852,11.98911248
ENSG00000119318,78.0125568,87.00740982,86.4608905,70.98964446,80.76979237,81.27411571,118.5441441,112.5742883,113.5702666,82.59457566,92.22195441,95.07003941
ENSG00000136826,5.163198235,5.537098306,5.273623614,1.99616312,1.909908185,1.513045584,5.522071512,5.93832638,6.222519839,6.46559413,6.639454927,6.47429389
ENSG00000236005,0.558979739,0.565329517,0.277057483,2.45795651,2.960879359,1.886948756,2.452509569,3.021586304,3.603583327,0.498219732,0.342424482,0.724965229
ENSG00000213557,0.891977208,1.04972765,0.9645975,0.098362869,0,0.28563309,0.687014251,0.801515525,0.597436183,0.660796697,0.794785245,0.490782382
ENSG00000169253,40.1160247,34.2605687,47.35526617,19.86435055,26.20673992,16.83857963,15.2464079,14.36678771,16.89604635,29.31506101,41.97865716,43.48252535
ENSG00000070061,15.08080754,15.84571525,16.58593079,12.23062914,13.76663761,14.83579276,16.23025729,16.07735712,16.12853788,14.13698489,15.41052846,15.76170064
ENSG00000119328,8.318030875,9.509213179,9.514199389,11.57421014,14.42436493,12.99587202,14.40173511,14.06375055,14.92828699,7.695452973,8.592945903,8.890529879
ENSG00000119326,47.06262383,50.40386911,52.44196105,38.23797607,56.65531021,51.55879621,63.62448917,56.38401717,62.44598758,41.18839367,52.11240986,50.88380114
ENSG00000106771,10.96871018,10.73317191,11.1244685,9.265649545,9.771160825,12.72257889,10.95965102,10.42523738,11.11909117,9.991554021,8.926165711,9.818161143
ENSG00000095203,3.394636633,3.661023437,3.586072909,3.150008785,3.436357992,3.710317887,4.264862094,4.083110722,4.163627467,2.66113456,3.005234423,3.083885598
ENSG00000070159,5.999978119,5.990775164,6.017520169,5.028998259,4.968807876,6.197083718,6.088082366,6.294296402,6.274335581,6.36421166,6.108742596,6.232714175
ENSG00000213539,57.22994393,57.32644412,65.87726009,59.38682783,61.40096194,51.02056927,56.27757453,62.88337245,57.88930042,52.72029935,58.92674238,63.20275088
ENSG00000136810,288.2786266,313.4717023,304.8406838,299.6449969,307.6046951,258.615501,420.4348455,382.9201818,407.7981503,269.9024687,309.7407549,310.8677249
ENSG00000165124,0.021710532,0.007026289,0.023673745,0.005267088,0.013529327,0.025491574,0.023649372,0.016094689,0.010663743,0.015480512,0.008511756,0.009385779
ENSG00000198121,2.475635266,3.044082013,2.759918774,4.007055892,4.267149664,4.179055072,3.060107431,3.11455819,3.233985037,2.728711147,2.861615056,2.823646624
ENSG00000136813,14.21247666,15.63611515,16.2398839,14.45744417,16.46355128,18.63179224,19.50166553,18.88053347,18.25825504,14.58500083,15.78188195,16.15134839
ENSG00000173258,0.51553168,0.530077704,0.473781333,0.280106184,0.421658045,0.662063453,0.565470575,0.504264734,0.679204491,0.497785591,0.47371306,0.492175331
ENSG00000106853,14.21472935,12.3717398,11.97367334,15.71638862,18.32512634,16.73892787,13.76770862,12.40766275,15.40139757,13.2567677,13.27517709,13.22818071
ENSG00000059769,3.781497933,3.826150169,4.189109145,4.9430353,6.8448564,6.418907422,5.419200455,5.490653969,5.652477847,3.681132076,3.862548157,4.13955146
ENSG00000165181,0.474903799,0.33165876,0.48563718,0.454792631,0.535816652,0.739569129,0.617147315,0.537356085,0.656817954,0.381909188,0.338080291,0.462482888
ENSG00000148154,13.50730935,13.57566254,13.61479383,10.51278477,11.8999385,13.06093149,15.37057482,14.61832323,15.27443017,11.45333213,10.87004444,11.17078736
ENSG00000259953,0.541598312,0.582548921,0.454773015,0.827012877,0.619424951,0.665847194,0.416446072,0.464484545,0.453801126,0.623083734,0.524597705,0.622539156
ENSG00000106868,2.615081072,2.860840356,2.599624469,3.458102696,3.351084544,4.480358387,2.211134284,2.393720462,2.415167549,2.101027031,2.144381132,2.254705989
ENSG00000119314,19.84045435,20.097329,20.27300895,20.96541777,24.36020413,29.89676984,25.93296079,25.15181297,25.6863132,21.49983774,20.18944764,20.70105917
ENSG00000119471,16.92750011,18.7253335,19.07883585,18.85663182,21.04180285,22.30500944,23.12185732,23.54843332,23.30491052,16.45249895,17.50045798,18.87721329
ENSG00000230185,0.376652456,0.174139919,0.248916313,0.15229641,0.134124611,0.189535345,0.455876744,0.310249024,0.220242287,0.109619941,0.228535455,0.232617627
ENSG00000165185,1.312972847,1.225742468,1.152531886,0.945915055,1.027511685,1.296187968,1.262215591,1.352355068,1.335377723,1.256087936,1.077403826,1.139296204
ENSG00000148153,5.740568997,6.707648136,7.707184188,9.397290098,9.846377905,10.15139441,10.16908016,10.17433623,10.80463945,6.386854804,7.948211839,8.198147104
ENSG00000148158,4.401965443,5.01075408,5.118193105,2.327643718,2.690095474,3.078034937,3.681832164,3.521773928,3.794220292,3.695079474,3.589370435,3.730130196
ENSG00000136866,0.514047586,0.623864343,0.490344653,0.670613708,0.846176987,0.967993789,0.569345413,0.497320579,0.660997225,0.419887734,0.37074968,0.473811671
ENSG00000136867,3.433322089,3.305552125,3.805999722,3.776599947,3.435532637,3.554443721,3.663971482,3.466618663,3.324391967,3.171375522,3.497816854,3.787827515
ENSG00000119321,2.65789559,2.87856487,2.955133692,3.034841371,3.111238236,3.251637453,2.947186423,3.029235889,2.952429504,2.781201288,2.719803974,2.820825943
ENSG00000136868,11.46827839,11.21896426,11.36272889,10.12434963,10.01978075,11.73815983,10.72583473,11.09240235,12.19054307,9.316053433,9.350080705,9.895775382
ENSG00000176386,11.06672844,13.40971236,13.80400593,12.8516321,14.02167222,13.7946602,16.15590229,13.73831716,14.07237625,9.296144171,13.90569793,13.85408553
ENSG00000136875,38.62593701,40.89158422,43.2102125,33.81907657,36.54418625,39.86530359,39.07052297,38.95713742,36.4866552,32.32609028,37.60810271,38.01326989
ENSG00000148225,1.32424827,1.167457596,1.027887194,1.333571601,1.097711925,1.69422749,1.50450371,1.312028758,1.557072342,1.049867041,1.065299015,1.058569744
ENSG00000119411,9.432514236,9.187921896,8.449335237,8.757197063,7.831925399,6.512125083,9.678538266,9.375572791,9.172267352,12.33237615,10.96253167,11.67530312
ENSG00000119431,11.31545606,10.58828614,11.33306596,9.393303569,6.276054803,5.396950162,6.484556631,6.601556015,6.165465725,9.871141158,9.842499653,10.68230239
ENSG00000148218,3.713147253,3.799932876,4.159399151,4.684888388,4.442127562,4.261844593,3.715078442,3.667282348,3.381234568,4.334800769,4.474779287,4.040173731
ENSG00000148229,56.21972532,60.39360518,64.6454427,62.9137072,63.77127356,60.00854322,65.85356479,64.52061464,64.34139907,47.80498685,57.73608145,59.90463695
ENSG00000157653,0.444041056,0.381041969,0.426837904,0.603922246,0.754670574,0.663566829,0.504867615,0.232754508,0.52873537,0.219303707,0.250582946,0.244319614
ENSG00000138835,2.779765614,2.565947673,2.298170573,2.154211506,1.660728518,1.543406265,1.42750994,1.607422113,1.51737444,3.058537816,2.958412456,2.800476075
ENSG00000232905,0.521162928,0.711562215,0.548916477,0.474138144,0.974317471,0.497190791,0.70963115,0.764659367,0.63995983,0.630411225,0.542739184,0.647755666
ENSG00000157657,4.27606177,4.050332286,4.494766729,3.779544001,3.280494585,4.494650123,3.060033757,3.072450449,2.966085005,3.796526477,3.336046773,3.766482007
ENSG00000136883,1.408628942,1.181605199,0.862463647,0.841787783,0.503451944,0.316196631,0.31340386,0.575878801,0.432429999,1.68808568,1.258832966,1.110476151
ENSG00000196739,1.460503404,1.386641597,1.366995838,0.959298159,0.875821181,0.690599878,0.578569336,0.66955311,0.646496451,1.332883815,1.189677828,1.226605096
ENSG00000229314,0.181020772,0.130188155,0.119630238,0.170786705,0.300817339,0.16531419,0.170408234,0.099404667,0.246981886,0.081952593,0.039427989,0.069562591
ENSG00000106948,1.953291712,1.47925846,1.397472875,0.923781462,0.699182998,0.539238773,0.763421175,0.811646935,0.838773876,1.918622992,1.720772658,1.608450353
ENSG00000095397,2.30741783,1.650972326,1.410983472,1.146561055,0.84542229,0.692006547,0.706600727,1.044197418,0.86708379,2.27677967,1.765679527,1.701810746
ENSG00000136888,68.90003535,73.20744324,73.91798112,91.85509154,109.5627462,96.78547746,90.42265722,80.05328237,88.22980281,66.45564023,75.16902229,76.70173792
ENSG00000157693,3.851719762,3.834342728,3.862818454,4.594235692,4.512029914,4.160117998,3.32324506,3.654656556,3.497927346,3.04577359,3.157579611,3.513781807
ENSG00000229817,0.494338365,0.30830487,0.408363469,0.249852208,0.474920066,0.786000147,0.373947787,0.445360815,0.442619276,0.241283553,0.38357951,0.391801062
ENSG00000148219,0.802867521,0.845068746,0.965373212,0.716898018,0.662463404,0.471346281,0.607338119,0.629175184,0.561402638,0.643659026,0.61205175,0.610623609
ENSG00000119401,8.681654068,9.17435584,8.743472404,9.888330789,8.392061007,9.724622867,9.086970801,9.366917541,9.199147437,7.938301061,9.148440745,8.591844865
ENSG00000230734,112.1936833,111.4438425,111.4783408,100.5529145,73.36215,61.53724858,92.6798162,98.02723258,99.68758876,114.954622,122.6788388,121.5420472
ENSG00000234782,249.1817779,259.5421276,258.0778444,305.3608,411.4222913,361.453357,381.5018688,325.8492643,419.2029737,243.6035299,285.7827223,305.1307411
ENSG00000136861,8.531864966,8.708547874,8.451551942,9.941480567,10.21448951,12.04211727,9.068471268,8.789039161,8.866316477,8.416799595,8.569172663,8.790958579
ENSG00000106780,2.33749634,2.298165986,2.374132404,2.91097825,2.937189292,3.621956046,3.42629878,3.367474094,3.387917295,2.751864373,2.525818366,2.998468811
ENSG00000238181,1.256253215,1.553395051,1.339306529,0.891318925,0.413585275,0.278309164,0.946720736,1.40573492,1.076917017,1.521103166,1.486859782,1.61904254
ENSG00000119402,8.792987528,8.646063195,8.871048278,9.225831063,9.503055583,11.17882145,9.801418412,9.992079804,10.33706578,8.959594743,8.532562612,9.147335517
ENSG00000214654,3.059522081,2.882097989,3.856109629,3.075060485,3.241217937,3.874616239,3.412101171,3.699193105,3.837432883,2.226088164,2.613208792,2.475293515
ENSG00000095261,15.46249955,16.02628819,16.98891544,21.76722362,23.14485803,25.3555222,25.13545627,23.69190914,25.22792908,15.6372648,16.8863172,17.33083197
ENSG00000226752,1.03840901,1.021520895,0.739152429,1.648045345,1.573574787,1.960476522,1.528122977,1.367788147,1.499798969,1.351317473,1.25990452,1.150973783
ENSG00000119403,9.935519069,9.584757409,9.382492208,10.63046157,8.470425697,6.74199381,6.875689108,7.897015263,7.241567747,11.50136484,11.6388026,11.1502022
ENSG00000056558,0.573368115,0.448441569,0.554168668,0.260816416,0.262023766,0.224408072,0.387466115,0.442766174,0.357899693,0.681392159,0.529199541,0.470963224
ENSG00000106804,0.023593995,0.034361299,0.037421853,0.045792209,0.076455821,0.049865501,0.062824755,0.069963836,0.034766577,0.067293997,0.018500361,0.016320044
ENSG00000119397,2.198879202,2.276806547,2.037021234,2.099703091,2.605965564,2.885348171,2.641584853,2.927059456,2.712158525,2.109855016,2.004475902,2.28032628
ENSG00000119396,17.46160688,18.10743612,19.08389517,25.22833912,27.67004646,29.11900161,28.0839422,28.00555581,27.39359649,21.07594484,21.25496545,22.37744817
ENSG00000148180,4.989846202,4.149555332,3.429737951,5.14674385,3.61306103,2.846292428,2.849978399,3.369080982,3.198314156,7.427635937,6.376760342,5.267512298
ENSG00000148175,10.25514346,10.48698667,11.29650178,9.414819943,10.81778657,10.45230748,11.81556145,10.7241671,12.01119085,9.520716526,9.985175231,10.00346274
ENSG00000213467,1.517919118,3.070324099,2.658318782,0.920637694,1.576533127,2.673413156,1.775955205,1.062764838,1.429007181,1.906978974,1.834922914,2.362386696
ENSG00000136848,5.284662129,4.815413351,4.76275752,3.787578807,2.978072577,2.517294476,2.364208684,2.929659356,2.569610351,5.450315287,5.377278004,5.15548314
ENSG00000261534,0.301695964,0.257292997,0.258655412,0.178037054,0.111788255,0.105314132,0.315808917,0.261940109,0.170214243,0.274093364,0.239760566,0.267905251
ENSG00000175764,0.270219661,0.176315641,0.250586149,0.232620534,0.152096424,0.266106075,0.263755724,0.258480254,0.331815098,0.346287378,0.435726678,0.241176552
ENSG00000119421,58.55297271,60.84424732,60.3461607,64.75519221,58.01809699,50.78062337,63.37127965,66.37976226,63.25846829,54.00657705,57.30090282,55.88420994
ENSG00000185681,0.051242392,0.013819862,0.016932144,0.124316709,0.063865322,0.100277692,0.186061826,0.147729441,0.209742932,0.173990261,0.08370798,0.088611327
ENSG00000106852,1.195453733,1.10168442,1.052196647,1.248530785,1.075695871,1.195935345,0.99920653,1.278339174,1.07957037,1.36516367,1.245274168,0.871396098
ENSG00000119446,9.173516276,10.42753723,10.02304662,10.1632161,11.02655139,11.80924791,13.71004588,13.03523852,13.25373382,9.326293455,11.37585167,10.39943984
ENSG00000148187,21.78012313,25.51449037,27.41567911,23.08634406,23.85393342,24.93252277,33.14330066,31.70257524,33.15877884,22.42414218,25.53115638,25.12582291
ENSG00000269979,4.091092177,4.683371772,3.753483211,3.009236938,2.983388537,4.650278835,5.214987107,5.753817309,4.649538657,4.743642955,4.564402269,4.252258978
ENSG00000270102,2.777760164,1.881587297,2.241290488,2.429171073,2.898441281,1.74453753,2.580161336,3.192619491,2.697021483,3.092722486,2.279384099,2.178315336
ENSG00000095303,1.258489496,1.249441752,1.013283267,1.479916473,1.061650398,1.129219456,0.991076126,1.106783298,1.275425559,1.444277425,1.131155031,0.969335532
ENSG00000226783,0.82085831,0.827628511,0.813714421,1.11827295,1.699864538,1.74969778,1.20750397,1.0610226,1.504200663,0.604601896,0.680779165,0.829847494
ENSG00000232387,9.402146702,7.415383784,8.693744138,6.325489142,10.43810456,10.57574825,9.754092436,6.73581316,10.86618972,7.887201601,9.215433022,10.24710469
ENSG00000136940,11.54414388,12.69921951,12.16193872,12.23362793,13.36280901,13.41667726,12.52649434,11.50507151,11.91518472,10.54240552,12.03467,13.35933305
ENSG00000233425,0.219401759,0.276134845,0.314155568,0.384424506,0.425364603,0.286235691,0.11802234,0.210841703,0.179608979,0.049664309,0.191150882,0.168623242
ENSG00000056586,7.785511683,7.977066353,7.855335585,7.932077214,8.798570616,11.53880161,8.227848945,8.300319823,8.262334556,6.853941314,6.759770705,7.022351048
ENSG00000186130,7.999869979,8.858834688,8.956864921,7.910712796,9.325166571,11.26115065,10.09128371,9.429910183,10.59748385,8.454689351,8.274980329,8.798634262
ENSG00000171448,2.653499083,2.796354684,2.373941247,3.444076875,3.89417598,4.346296402,3.669287859,4.114561397,4.064795445,2.952957468,2.84788065,2.678586547
ENSG00000261094,0.772072473,0.708585792,0.719660439,0.978478806,1.177695008,1.190671967,1.157625252,1.195978663,0.849011779,0.528217255,0.666383141,0.727337498
ENSG00000011454,4.568767703,4.744849815,4.510337332,4.838428788,4.882107427,6.058777922,5.680191163,5.54256656,5.471447292,5.029881715,4.592481128,4.611384991
ENSG00000213216,4.448180303,5.889220083,6.574115948,5.88628195,7.459112012,6.457356991,6.558448751,6.595147428,5.660747037,5.43726416,6.658673235,7.202558096
ENSG00000236901,1.601450329,1.02490538,1.179149518,0.893221645,0.673873067,0.840415542,1.022123952,1.113402039,0.904207949,1.709966052,1.514129645,1.389112854
ENSG00000165209,5.937889316,6.787037816,6.87606299,5.654070493,6.873356843,7.437412253,8.187845428,7.939316116,8.423961023,5.567120224,6.186053915,6.419237577
ENSG00000119522,2.752623602,2.642874141,2.499292756,2.682867888,2.404485153,2.141737484,2.385952693,2.33540863,2.28413203,2.80696822,2.753922348,2.413775761
ENSG00000106689,4.410255396,3.183284272,3.083321075,4.476899865,4.296079493,3.311407346,1.980641568,2.480773569,2.337239355,3.877669506,3.606019986,3.281389229
